id,user_posted,name,Content,date_posted,media_url,videos,url,quoted_post,caption  ,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,
1790422883983892837,alycia_castillo,Alycia Castillo,I’ve been coming to advocate at the Texas Capitol for a long time and maybe I’ve missed it but I think this is the first time I’ve seen detection dogs in and around the hearing room on Campus Free Speech / Antisemitism and DEI.,"""2024-05-14T16:44:14.000Z""","[""https://pbs.twimg.com/media/GNjcH4WW0AEhdCQ.jpg"",""https://pbs.twimg.com/media/GNjcH4WWkAAE6DJ.jpg""]",null,https://x.com/alycia_castillo/status/1790422883983892837,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,9,8,47,5562,,null,1131,“Not a fan of incarceration” -The Austin Chronicle. She/her(s). Policy @TXCivilRights | Co-Founder @Finishthefive | Concerned citizen @EquityActionATX,1466,https://pbs.twimg.com/profile_images/1456391626931294220/KlbhXqO4_normal.jpg,2438,FALSE,3,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1784140188014330108,Fio_edwards,Fiona Edwards,"Brilliant! Massive march for Palestine in Bologna, Italy In our hundreds, in our millions, we are all Palestinians! The world is rising for Gaza. Stop the US-Israeli genocide!","""2024-04-27T08:39:03.000Z""","[""https://video.twimg.com/ext_tw_video/1783894743354691585/pu/vid/avc1/720x900/nahXXrZ63ZgK4TnZ.mp4?tag=12""]","[""https://video.twimg.com/ext_tw_video/1783894743354691585/pu/vid/avc1/720x900/nahXXrZ63ZgK4TnZ.mp4?tag=12""]",https://x.com/Fio_edwards/status/1784140188014330108,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,169,688,1528,16951,,null,27648,"Writer and political analyst. Co-host of the Global Majority For Peace podcast. Socialist, anti-racist, feminist, anti-imperialist. Co-founder @NoColdWar.",33057,https://pbs.twimg.com/profile_images/1705966733800976385/yLVL0mna_normal.jpg,4702,FALSE,17,21,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1714462456892866584,JamesRHutt,James Hutt,Dr. Kaplan-Myrth is so full of hate for Palestinians that she's now just making up lies. Her conference was at the Shaw Centre. Protesters were clearly at the PMO -- 600 meters & several intersections apart.,"""2023-10-18T02:04:37.000Z""","[""https://pbs.twimg.com/media/F8r9-l3WQAAcapg.jpg"",""https://pbs.twimg.com/media/F8r-Cq1WwAAKE5L.jpg""]",null,https://x.com/JamesRHutt/status/1714462456892866584,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,5,19,114,9984,,null,4394,"🇵🇸. Labour & climate justice organizer. Writer.
'For you must not forget that we can also build. It is we who built the palaces & cities... We, the workers.'",9297,https://pbs.twimg.com/profile_images/1605331907402670081/Tj7w3U-g_normal.jpg,3024,FALSE,2,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1810386760809292023,Israhellmerd,Animale Umano 🔻,"La signora milionaria che prodiga questi consigli, lo fa nell'interesse dei giovani, chiaramente.","""2024-07-08T18:53:33.000Z""","[""https://pbs.twimg.com/media/GR_JKKuaMAAAMl-.jpg""]",null,https://x.com/Israhellmerd/status/1810386760809292023,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,52,55,556,24103,,null,1316,Dismantle Israhell and Vomero. PCC traster.,47556,https://pbs.twimg.com/profile_images/1807333637911687168/IL1OutGU_normal.jpg,2532,FALSE,20,13,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1783413469267865924,amalfalastini,Amal أمل🍉,USYD tonight,"""2024-04-25T08:31:19.000Z""","[""https://pbs.twimg.com/media/GL_1GLAbAAAIajz.jpg""]",null,https://x.com/amalfalastini/status/1783413469267865924,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,23,177,791,17808,,null,2695,Your local Palestinian bestie,1645,https://pbs.twimg.com/profile_images/1537645625927671809/0njnabfO_normal.jpg,589,FALSE,5,7,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1735919282532548864,usedtobehooman,H,Saya terpanggil nak share tentang adakah CPR atau Cardiopulmonary Resuscitation punca si mangsa meninggal dunia di tempat kejadian. Tuan2 dan Puan2 dialu-alukan tambah pendapat ya.,"""2023-12-16T07:06:23.000Z""","[""https://pbs.twimg.com/media/GBc5X60aQAAj5VQ.jpg"",""https://pbs.twimg.com/media/GBc5YaZbIAA5ivU.jpg"",""https://pbs.twimg.com/media/GBc5Y1xbcAARlwk.jpg""]",null,https://x.com/usedtobehooman/status/1735919282532548864,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""177804792"",""profile_name"":""Khairul Hafidz"",""url"":""https://x.com/khairul_hafidz""}]",1,47,105,13637,,null,135,"martial arts, lifting, self taught artist,
a legal drugs consumer, stargazing fan",7377,https://pbs.twimg.com/profile_images/1824865326007533569/BPkrveRh_normal.jpg,376,FALSE,2,14,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1764806961017594278,GozukaraFurkan,Furkan Gözükara,How shameless you are You provide the bombs and vetoing ceasefire,"""2024-03-05T00:15:42.000Z""",null,null,https://x.com/GozukaraFurkan/status/1764806961017594278,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""326747625"",""profile_name"":""U.S. Embassy Yemen السفارة الأمريكية لدى اليمن"",""url"":""https://x.com/USEmbassyYemen""}]",2,123,3675,38547,,null,24175,"PhD Computer Engineer
Stable Diffusion, AI, LLMs, SDXL, LoRA, DreamBooth
AI Lectures, Voice Cloning, DeepFake, Tech, Tips - Pro Humanity & Human Rights",41566,https://pbs.twimg.com/profile_images/1737203349672321024/W-ow2P5x_normal.jpg,1284,FALSE,1,4,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1720618031791906863,Too_Much_Rum,Captain Nobody 🏴‍☠️,I don’t care that AIPAC blocked me I don’t respect my country going into another war in the Middle East when we have our own problems,"""2023-11-04T01:44:40.000Z""","[""https://pbs.twimg.com/media/F-Dc-s_WcAAvqls.jpg"",""https://pbs.twimg.com/media/F-Dc-s8WYAEOHnm.jpg""]",null,https://x.com/Too_Much_Rum/status/1720618031791906863,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,7,28,59,2394,,null,1356,I identify as a black man because @PressSec said nobody can tell me how anyone can tell anyone how they identify,50215,https://pbs.twimg.com/profile_images/1826300796687810560/qcf8RGZS_normal.jpg,2840,FALSE,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1748121852868808719,hayxtt,hayat ★ حياة,"YEMEN IS LITERALLY GETTING BOMB ON THE BEHALF OF ISREAL YOU DUMB STUPID FUCK So a reoccurring response I'm getting to this is ""White people aremt being bombed by black people"" and like, Yemen isn't being bombed by Israel? And even if it was, Israel isn't Jewish people as a whole x.com/SimonMcGlynn4/…","""2024-01-18T23:15:02.000Z""","[""https://pbs.twimg.com/media/GEKTj1qXcAAraCx.jpg""]",null,https://x.com/hayxtt/status/1748121852868808719,"{""data_posted"":null,""description"":""So a reoccurring response I'm getting to this is \""White people aremt being bombed by black people\"" and like, Yemen isn't being bombed by Israel? And even if it was, Israel isn't Jewish people as a whole"",""photos"":null,""post_id"":""1748112603656708324"",""profile_id"":""SimonMcGlynn4"",""profile_name"":""Angry Millhouse"",""url"":""https://x.com/SimonMcGlynn4/status/1748112603656708324"",""videos"":null}","So a reoccurring response I'm getting to this is \""White people aremt being bombed by black people\"" and like, Yemen isn't being bombed by Israel? And even if it was, Israel isn't Jewish people as a whole",null,97,7298,36432,689451,,null,30655,Revolution For the Colonized ★ | Recovering Lander | Supreme Leader Of Somaliweyn Ideology 🇸🇴❤️‍🩹 https://t.co/rcdjwD6p4E,15194,https://pbs.twimg.com/profile_images/1826799856666525696/fPUzFpje_normal.jpg,1009,FALSE,14,498,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1727052924042531130,BerlantBro,Charlie 😍,It’s the “blah blah blah” for me Confessions of hard feelings over the Israel-Gaza war. ‘They don’t stand by me or understand that I feel vulnerable.’ https:// trib.al/V5O1wIS,"""2023-11-21T19:54:38.000Z""","[""https://pbs.twimg.com/media/F_e5Xk-XIAAp7d2.jpg""]",null,https://x.com/BerlantBro/status/1727052924042531130,"{""data_posted"":null,""description"":""Confessions of hard feelings over the Israel-Gaza war. ‘They don’t stand by me or understand that I feel vulnerable.’ https://t.co/7jrdpWHUnN"",""photos"":null,""post_id"":""1726839436825034826"",""profile_id"":""TheCut"",""profile_name"":""The Cut"",""url"":""https://x.com/TheCut/status/1726839436825034826"",""videos"":null}",Confessions of hard feelings over the Israel-Gaza war. ‘They don’t stand by me or understand that I feel vulnerable.,null,2,71,891,40522,,null,6363,":)
Wrote Gossip Girl Fanfic Novella 
Rep @booksijustread :) 
Mostly @wawog_now",19579,https://pbs.twimg.com/profile_images/1577450612492537859/vbIQ7q4H_normal.jpg,920,FALSE,3,33,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1744986368357347390,TopGResistance,The Resistance,Al-Yassin shell kills the occupation soldiers while they are reciting Talmudic texts inside their tank.,"""2024-01-10T07:35:45.000Z""","[""https://video.twimg.com/ext_tw_video/1744986328247263232/pu/vid/avc1/432x720/Ig1DlXhnwRAuKc3G.mp4?tag=12""]","[""https://video.twimg.com/ext_tw_video/1744986328247263232/pu/vid/avc1/432x720/Ig1DlXhnwRAuKc3G.mp4?tag=12""]",https://x.com/TopGResistance/status/1744986368357347390,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,42,179,445,7526,,null,16781,"#FreePalestine 🇵🇸

https://t.co/6VE22D0h5O",40147,https://pbs.twimg.com/profile_images/1722840967823192064/4iRKqNzs_normal.jpg,82,FALSE,23,39,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1792017718486430096,SusanBr81136102,Susan Bradford,"#ShakespeareSunday There are more things in Heaven and Earth, Horatio, than are dreamt of in your philosophy. William Shakespeare 'Hamlet' (1601) act 1, sc. 5, l. 166 Art by Maxfield Parrish (1870-1966): Morning, 1922","""2024-05-19T02:21:32.000Z""","[""https://pbs.twimg.com/media/GN6GnYlW4AAEPwm.jpg""]",null,https://x.com/SusanBr81136102/status/1792017718486430096,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,0,35,98,1593,,"[""ShakespeareSunday""]",1541,"Historic Interpreter, actor
#ShakespeareSunday",33588,https://pbs.twimg.com/profile_images/1760517625031856128/oAK93piM_normal.jpg,2308,FALSE,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1757782664017293649,FokusRedaktion,Nyhetsmagasinet Fokus,På fritiden har it-miljonären Jens Nylander gjort vad Riksrevisionen borde ha gjort för länge sedan.,"""2024-02-14T15:03:39.000Z""",null,null,https://x.com/FokusRedaktion/status/1757782664017293649,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,6,54,398,8352,https://www.fokus.se/aktuellt/hans-ai-verktyg-avslojar-skattesloseriet-sa-funkar-det/,null,35101,"Politiskt oberoende. Uppriktigt, på gränsen till det oförskämda. 

Politik, samhälle, kultur, vetenskap. 

Krönikörer: https://t.co/0FZqvgeuWL",15903,https://pbs.twimg.com/profile_images/1713831236366426112/5Ky_Tg3P_normal.jpg,67,FALSE,3,5,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1749190799202329085,_bilaire,atra 🇵🇸,"Don't worry Palestinians, we have a plan: we know Biden is failing you, so we're gonna let someone even worse get elected. Trust us, your lives are gonna get better because of our decision to do this! Solidarity, and good luck! x.com/_bilaire/statu…","""2024-01-21T22:02:39.000Z""","[""https://video.twimg.com/ext_tw_video/1749190751559278592/pu/vid/avc1/576x1024/oth8mOnGF9HoLxiZ.mp4?tag=12""]","[""https://video.twimg.com/ext_tw_video/1749190751559278592/pu/vid/avc1/576x1024/oth8mOnGF9HoLxiZ.mp4?tag=12""]",https://x.com/_bilaire/status/1749190799202329085,"{""data_posted"":null,""description"":""Don't worry Palestinians, we have a plan: we know Biden is failing you, so we're gonna let someone even worse get elected. Trust us, your lives are gonna get better because of our decision to do this! Solidarity, and good luck!"",""photos"":null,""post_id"":""1749180266550112651"",""profile_id"":""PostBudClarity"",""profile_name"":""Spencer S"",""url"":""https://x.com/PostBudClarity/status/1749180266550112651"",""videos"":null}","Don't worry Palestinians, we have a plan: we know Biden is failing you, so we're gonna let someone even worse get elected. Trust us, your lives are gonna get better because of our decision to do this! Solidarity, and good luck!",null,49,776,3088,131588,,null,15068,From River to Sea,84837,https://pbs.twimg.com/profile_images/1593730841590603778/_NapHz-C_normal.jpg,13462,FALSE,36,316,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1777758907684773917,TribeLoui,Tribe Loui ⁷🇭🇹,🥴😊,"""2024-04-09T18:02:07.000Z""","[""https://pbs.twimg.com/media/GKveTeEWcAA9Mi1.jpg""]",null,https://x.com/TribeLoui/status/1777758907684773917,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,26,24,557,11960,,null,5361,Mr. Carter told me work hard…. “Semper sui generis tribeum.”  JinHit Ent Employee. Apprentice of Namjoon. NWH,1290,https://pbs.twimg.com/profile_images/1831736298261946369/0oQkzs2F_normal.jpg,207,FALSE,3,15,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
